book,chapter,verse,genre,word_node,word,lex,pos,word_utf8,gloss,lex_clean
Genesis,37,27,Narrative,20665,נִמְכְּרֶ֣נּוּ,MKR[,verb,נִמְכְּרֶ֣נּוּ,sell,MKR[
Genesis,37,27,Narrative,20668,יִּשְׁמְעֵאלִ֗ים,JCM<>LJ/,adjv,יִּשְׁמְעֵאלִ֗ים,Ishmaelite,JCM<>LJ/
Genesis,37,27,Narrative,20670,יָדֵ֨נוּ֙,JD/,subs,יָדֵ֨נוּ֙,hand,JD/
Genesis,37,27,Narrative,20672,תְּהִי־,HJH[,verb,תְּהִי,be,HJH[
Genesis,37,27,Narrative,20675,אָחִ֥ינוּ,>X/,subs,אָחִ֥ינוּ,brother,>X/
Genesis,37,27,Narrative,20676,בְשָׂרֵ֖נוּ,BFR/,subs,בְשָׂרֵ֖נוּ,flesh,BFR/
Genesis,37,27,Narrative,20679,יִּשְׁמְע֖וּ,CM<[,verb,יִּשְׁמְע֖וּ,hear,CM<[
Genesis,37,27,Narrative,20680,אֶחָֽיו׃,>X/,subs,אֶחָֽיו,brother,>X/
Genesis,37,28,Narrative,20682,יַּֽעַבְרוּ֩,<BR[,verb,יַּֽעַבְרוּ֩,pass,<BR[
Genesis,37,28,Narrative,20683,אֲנָשִׁ֨ים,>JC/,subs,אֲנָשִׁ֨ים,man,>JC/
Genesis,37,28,Narrative,20684,מִדְיָנִ֜ים,MDJNJ/,adjv,מִדְיָנִ֜ים,Midianite,MDJNJ/
Genesis,37,28,Narrative,20685,סֹֽחֲרִ֗ים,SXR[,verb,סֹֽחֲרִ֗ים,go about,SXR[
Genesis,37,28,Narrative,20687,יִּמְשְׁכוּ֙,MCK[,verb,יִּמְשְׁכוּ֙,draw,MCK[
Genesis,37,28,Narrative,20689,יַּֽעֲל֤וּ,<LH[,verb,יַּֽעֲל֤וּ,ascend,<LH[
Genesis,37,28,Narrative,20694,בֹּ֔ור,BWR/,subs,בֹּ֔ור,cistern,BWR/
Genesis,37,28,Narrative,20696,יִּמְכְּר֧וּ,MKR[,verb,יִּמְכְּר֧וּ,sell,MKR[
Genesis,37,28,Narrative,20701,יִּשְׁמְעֵאלִ֖ים,JCM<>LJ/,adjv,יִּשְׁמְעֵאלִ֖ים,Ishmaelite,JCM<>LJ/
Genesis,37,28,Narrative,20703,עֶשְׂרִ֣ים,<FRJM/,subs,עֶשְׂרִ֣ים,twenty,<FRJM/
Genesis,37,28,Narrative,20704,כָּ֑סֶף,KSP/,subs,כָּ֑סֶף,silver,KSP/
Genesis,37,28,Narrative,20706,יָּבִ֥יאוּ,BW>[,verb,יָּבִ֥יאוּ,come,BW>[
Genesis,37,29,Narrative,20711,יָּ֤שָׁב,CWB[,verb,יָּ֤שָׁב,return,CWB[
Genesis,37,29,Narrative,20715,בֹּ֔ור,BWR/,subs,בֹּ֔ור,cistern,BWR/
Genesis,37,29,Narrative,20718,אֵין־,>JN/,subs,אֵין,<NEG>,>JN/
Genesis,37,29,Narrative,20722,בֹּ֑ור,BWR/,subs,בֹּ֑ור,cistern,BWR/
Genesis,37,29,Narrative,20724,יִּקְרַ֖ע,QR<[,verb,יִּקְרַ֖ע,tear,QR<[
Genesis,37,29,Narrative,20726,בְּגָדָֽיו׃,BGD/,subs,בְּגָדָֽיו,garment,BGD/
Genesis,37,30,Narrative,20728,יָּ֥שָׁב,CWB[,verb,יָּ֥שָׁב,return,CWB[
Genesis,37,30,Narrative,20730,אֶחָ֖יו,>X/,subs,אֶחָ֖יו,brother,>X/
Genesis,37,30,Narrative,20732,יֹּאמַ֑ר,>MR[,verb,יֹּאמַ֑ר,say,>MR[
Genesis,37,30,Narrative,20734,יֶּ֣לֶד,JLD/,subs,יֶּ֣לֶד,boy,JLD/
Genesis,37,30,Narrative,20735,אֵינֶ֔נּוּ,>JN/,subs,אֵינֶ֔נּוּ,<NEG>,>JN/
Genesis,37,30,Narrative,20740,בָֽא׃,BW>[,verb,בָֽא,come,BW>[
Genesis,37,31,Narrative,20742,יִּקְח֖וּ,LQX[,verb,יִּקְח֖וּ,take,LQX[
Genesis,37,31,Narrative,20744,כְּתֹ֣נֶת,KTNT/,subs,כְּתֹ֣נֶת,tunic,KTNT/
Genesis,37,31,Narrative,20747,יִּשְׁחֲטוּ֙,CXV[,verb,יִּשְׁחֲטוּ֙,slaughter,CXV[
Genesis,37,31,Narrative,20748,שְׂעִ֣יר,F<JR/,subs,שְׂעִ֣יר,he-goat,F<JR/
Genesis,37,31,Narrative,20749,עִזִּ֔ים,<Z==/,subs,עִזִּ֔ים,goat,<Z==/
Genesis,37,31,Narrative,20751,יִּטְבְּל֥וּ,VBL[,verb,יִּטְבְּל֥וּ,dip,VBL[
Genesis,37,31,Narrative,20754,כֻּתֹּ֖נֶת,KTNT/,subs,כֻּתֹּ֖נֶת,tunic,KTNT/
Genesis,37,31,Narrative,20757,דָּֽם׃,DM/,subs,דָּֽם,blood,DM/
Genesis,37,32,Narrative,20759,יְשַׁלְּח֞וּ,CLX[,verb,יְשַׁלְּח֞וּ,send,CLX[
Genesis,37,32,Narrative,20761,כְּתֹ֣נֶת,KTNT/,subs,כְּתֹ֣נֶת,tunic,KTNT/
Genesis,37,32,Narrative,20763,פַּסִּ֗ים,PS/,subs,פַּסִּ֗ים,sole?,PS/
Genesis,37,32,Narrative,20765,יָּבִ֨יאוּ֙,BW>[,verb,יָּבִ֨יאוּ֙,come,BW>[
Genesis,37,32,Narrative,20767,אֲבִיהֶ֔ם,>B/,subs,אֲבִיהֶ֔ם,father,>B/
Genesis,37,32,Narrative,20769,יֹּאמְר֖וּ,>MR[,verb,יֹּאמְר֖וּ,say,>MR[
Genesis,37,32,Narrative,20771,מָצָ֑אנוּ,MY>[,verb,מָצָ֑אנוּ,find,MY>[
Genesis,37,32,Narrative,20772,הַכֶּר־,NKR[,verb,הַכֶּר,recognise,NKR[
Genesis,37,32,Narrative,20775,כְּתֹ֧נֶת,KTNT/,subs,כְּתֹ֧נֶת,tunic,KTNT/
Genesis,37,32,Narrative,20776,בִּנְךָ֛,BN/,subs,בִּנְךָ֛,son,BN/
Genesis,37,33,Narrative,20781,יַּכִּירָ֤הּ,NKR[,verb,יַּכִּירָ֤הּ,recognise,NKR[
Genesis,37,33,Narrative,20783,יֹּ֨אמֶר֙,>MR[,verb,יֹּ֨אמֶר֙,say,>MR[
Genesis,37,33,Narrative,20784,כְּתֹ֣נֶת,KTNT/,subs,כְּתֹ֣נֶת,tunic,KTNT/
Genesis,37,33,Narrative,20785,בְּנִ֔י,BN/,subs,בְּנִ֔י,son,BN/
Genesis,37,33,Narrative,20786,חַיָּ֥ה,XJH/,subs,חַיָּ֥ה,wild animal,XJH/
Genesis,37,33,Narrative,20787,רָעָ֖ה,R</,adjv,רָעָ֖ה,evil,R</
Genesis,37,33,Narrative,20788,אֲכָלָ֑תְהוּ,>KL[,verb,אֲכָלָ֑תְהוּ,eat,>KL[
Genesis,37,33,Narrative,20789,טָרֹ֥ף,VRP[,verb,טָרֹ֥ף,tear,VRP[
Genesis,37,33,Narrative,20790,טֹרַ֖ף,VRP[,verb,טֹרַ֖ף,tear,VRP[
Genesis,37,34,Narrative,20793,יִּקְרַ֤ע,QR<[,verb,יִּקְרַ֤ע,tear,QR<[
Genesis,37,34,Narrative,20795,שִׂמְלֹתָ֔יו,FMLH/,subs,שִׂמְלֹתָ֔יו,mantle,FMLH/
Genesis,37,34,Narrative,20797,יָּ֥שֶׂם,FJM[,verb,יָּ֥שֶׂם,put,FJM[
Genesis,37,34,Narrative,20798,שַׂ֖ק,FQ/,subs,שַׂ֖ק,sack,FQ/
Genesis,37,34,Narrative,20800,מָתְנָ֑יו,MTNJM/,subs,מָתְנָ֑יו,hips,MTNJM/
Genesis,37,34,Narrative,20802,יִּתְאַבֵּ֥ל,>BL[,verb,יִּתְאַבֵּ֥ל,mourn,>BL[
Genesis,37,34,Narrative,20804,בְּנֹ֖ו,BN/,subs,בְּנֹ֖ו,son,BN/
Genesis,37,34,Narrative,20805,יָמִ֥ים,JWM/,subs,יָמִ֥ים,day,JWM/
Genesis,37,34,Narrative,20806,רַבִּֽים׃,RB/,adjv,רַבִּֽים,much,RB/
Genesis,37,35,Narrative,20808,יָּקֻמוּ֩,QWM[,verb,יָּקֻמוּ֩,arise,QWM[
Genesis,37,35,Narrative,20809,כָל־,KL/,subs,כָל,whole,KL/
Genesis,37,35,Narrative,20810,בָּנָ֨יו,BN/,subs,בָּנָ֨יו,son,BN/
Genesis,37,35,Narrative,20812,כָל־,KL/,subs,כָל,whole,KL/
Genesis,37,35,Narrative,20813,בְּנֹתָ֜יו,BT/,subs,בְּנֹתָ֜יו,daughter,BT/
Genesis,37,35,Narrative,20815,נַחֲמֹ֗ו,NXM[,verb,נַחֲמֹ֗ו,"repent, console",NXM[
Genesis,37,35,Narrative,20817,יְמָאֵן֙,M>N[,verb,יְמָאֵן֙,refuse,M>N[
Genesis,37,35,Narrative,20819,הִתְנַחֵ֔ם,NXM[,verb,הִתְנַחֵ֔ם,"repent, console",NXM[
Genesis,37,35,Narrative,20821,יֹּ֕אמֶר,>MR[,verb,יֹּ֕אמֶר,say,>MR[
Genesis,37,35,Narrative,20823,אֵרֵ֧ד,JRD[,verb,אֵרֵ֧ד,descend,JRD[
Genesis,37,35,Narrative,20825,בְּנִ֛י,BN/,subs,בְּנִ֛י,son,BN/
Genesis,37,35,Narrative,20826,אָבֵ֖ל,>BL===/,adjv,אָבֵ֖ל,mourning,>BL===/
Genesis,37,35,Narrative,20827,שְׁאֹ֑לָה,C>WL/,subs,שְׁאֹ֑לָה,nether world,C>WL/
Genesis,37,35,Narrative,20829,יֵּ֥בְךְּ,BKH[,verb,יֵּ֥בְךְּ,weep,BKH[
Genesis,37,35,Narrative,20831,אָבִֽיו׃,>B/,subs,אָבִֽיו,father,>B/
Genesis,37,36,Narrative,20834,מְּדָנִ֔ים,MDNJ/,adjv,מְּדָנִ֔ים,Medanite,MDNJ/
Genesis,37,36,Narrative,20835,מָכְר֥וּ,MKR[,verb,מָכְר֥וּ,sell,MKR[
Genesis,37,36,Narrative,20841,סְרִ֣יס,SRJS/,subs,סְרִ֣יס,official,SRJS/
Genesis,37,36,Narrative,20842,פַּרְעֹ֔ה,PR<H/,subs,פַּרְעֹ֔ה,pharaoh,PR<H/
Genesis,37,36,Narrative,20843,שַׂ֖ר,FR/,subs,שַׂ֖ר,chief,FR/
Genesis,37,36,Narrative,20845,טַּבָּחִֽים׃ פ,VBX=/,subs,טַּבָּחִֽים,butcher,VBX=/
Genesis,38,1,Narrative,20847,יְהִי֙,HJH[,verb,יְהִי֙,be,HJH[
Genesis,38,1,Narrative,20850,עֵ֣ת,<T/,subs,עֵ֣ת,time,<T/
Genesis,38,1,Narrative,20854,יֵּ֥רֶד,JRD[,verb,יֵּ֥רֶד,descend,JRD[
Genesis,38,1,Narrative,20858,אֶחָ֑יו,>X/,subs,אֶחָ֑יו,brother,>X/
Genesis,38,1,Narrative,20860,יֵּ֛ט,NVH[,verb,יֵּ֛ט,extend,NVH[
Genesis,38,1,Narrative,20862,אִ֥ישׁ,>JC/,subs,אִ֥ישׁ,man,>JC/
Genesis,38,1,Narrative,20863,עֲדֻלָּמִ֖י,<DLMJ/,adjv,עֲדֻלָּמִ֖י,Adullamite,<DLMJ/
Genesis,38,1,Narrative,20865,שְׁמֹ֥ו,CM/,subs,שְׁמֹ֥ו,name,CM/
Genesis,38,2,Narrative,20868,יַּרְא־,R>H[,verb,יַּרְא,see,R>H[
Genesis,38,2,Narrative,20869,שָׁ֧ם,CM,advb,שָׁ֧ם,there,CM
Genesis,38,2,Narrative,20871,בַּת־,BT/,subs,בַּת,daughter,BT/
Genesis,38,2,Narrative,20872,אִ֥ישׁ,>JC/,subs,אִ֥ישׁ,man,>JC/
Genesis,38,2,Narrative,20873,כְּנַעֲנִ֖י,KN<NJ/,adjv,כְּנַעֲנִ֖י,Canaanite,KN<NJ/
Genesis,38,2,Narrative,20875,שְׁמֹ֣ו,CM/,subs,שְׁמֹ֣ו,name,CM/
Genesis,38,2,Narrative,20878,יִּקָּחֶ֖הָ,LQX[,verb,יִּקָּחֶ֖הָ,take,LQX[
Genesis,38,2,Narrative,20880,יָּבֹ֥א,BW>[,verb,יָּבֹ֥א,come,BW>[
Genesis,38,3,Narrative,20883,תַּ֖הַר,HRH[,verb,תַּ֖הַר,be pregnant,HRH[
Genesis,38,3,Narrative,20885,תֵּ֣לֶד,JLD[,verb,תֵּ֣לֶד,bear,JLD[
Genesis,38,3,Narrative,20886,בֵּ֑ן,BN/,subs,בֵּ֑ן,son,BN/
Genesis,38,3,Narrative,20888,יִּקְרָ֥א,QR>[,verb,יִּקְרָ֥א,call,QR>[
Genesis,38,3,Narrative,20890,שְׁמֹ֖ו,CM/,subs,שְׁמֹ֖ו,name,CM/
Genesis,38,4,Narrative,20893,תַּ֥הַר,HRH[,verb,תַּ֥הַר,be pregnant,HRH[
Genesis,38,4,Narrative,20894,עֹ֖וד,<WD/,subs,עֹ֖וד,duration,<WD/
Genesis,38,4,Narrative,20896,תֵּ֣לֶד,JLD[,verb,תֵּ֣לֶד,bear,JLD[
Genesis,38,4,Narrative,20897,בֵּ֑ן,BN/,subs,בֵּ֑ן,son,BN/
Genesis,38,4,Narrative,20899,תִּקְרָ֥א,QR>[,verb,תִּקְרָ֥א,call,QR>[
Genesis,38,4,Narrative,20901,שְׁמֹ֖ו,CM/,subs,שְׁמֹ֖ו,name,CM/
Genesis,38,5,Narrative,20904,תֹּ֤סֶף,JSP[,verb,תֹּ֤סֶף,add,JSP[
Genesis,38,5,Narrative,20905,עֹוד֙,<WD/,subs,עֹוד֙,duration,<WD/
Genesis,38,5,Narrative,20907,תֵּ֣לֶד,JLD[,verb,תֵּ֣לֶד,bear,JLD[
Genesis,38,5,Narrative,20908,בֵּ֔ן,BN/,subs,בֵּ֔ן,son,BN/
Genesis,38,5,Narrative,20910,תִּקְרָ֥א,QR>[,verb,תִּקְרָ֥א,call,QR>[
Genesis,38,5,Narrative,20912,שְׁמֹ֖ו,CM/,subs,שְׁמֹ֖ו,name,CM/
Genesis,38,5,Narrative,20915,הָיָ֥ה,HJH[,verb,הָיָ֥ה,be,HJH[
Genesis,38,5,Narrative,20919,לִדְתָּ֥הּ,JLD[,verb,לִדְתָּ֥הּ,bear,JLD[
Genesis,38,6,Narrative,20922,יִּקַּ֧ח,LQX[,verb,יִּקַּ֧ח,take,LQX[
Genesis,38,6,Narrative,20924,אִשָּׁ֖ה,>CH/,subs,אִשָּׁ֖ה,woman,>CH/
Genesis,38,6,Narrative,20927,בְּכֹורֹ֑ו,BKR/,subs,בְּכֹורֹ֑ו,first-born,BKR/
Genesis,38,6,Narrative,20929,שְׁמָ֖הּ,CM/,subs,שְׁמָ֖הּ,name,CM/
Genesis,38,7,Narrative,20932,יְהִ֗י,HJH[,verb,יְהִ֗י,be,HJH[
Genesis,38,7,Narrative,20934,בְּכֹ֣ור,BKR/,subs,בְּכֹ֣ור,first-born,BKR/
Genesis,38,7,Narrative,20936,רַ֖ע,R</,adjv,רַ֖ע,evil,R</
Genesis,38,7,Narrative,20938,עֵינֵ֣י,<JN/,subs,עֵינֵ֣י,eye,<JN/
Genesis,38,7,Narrative,20941,יְמִתֵ֖הוּ,MWT[,verb,יְמִתֵ֖הוּ,die,MWT[
Genesis,38,8,Narrative,20944,יֹּ֤אמֶר,>MR[,verb,יֹּ֤אמֶר,say,>MR[
Genesis,38,8,Narrative,20948,בֹּ֛א,BW>[,verb,בֹּ֛א,come,BW>[
Genesis,38,8,Narrative,20950,אֵ֥שֶׁת,>CH/,subs,אֵ֥שֶׁת,woman,>CH/
Genesis,38,8,Narrative,20951,אָחִ֖יךָ,>X/,subs,אָחִ֖יךָ,brother,>X/
Genesis,38,8,Narrative,20953,יַבֵּ֣ם,JBM[,verb,יַבֵּ֣ם,marry,JBM[
Genesis,38,8,Narrative,20956,הָקֵ֥ם,QWM[,verb,הָקֵ֥ם,arise,QWM[
Genesis,38,8,Narrative,20957,זֶ֖רַע,ZR</,subs,זֶ֖רַע,seed,ZR</
Genesis,38,8,Narrative,20959,אָחִֽיךָ׃,>X/,subs,אָחִֽיךָ,brother,>X/
Genesis,38,9,Narrative,20961,יֵּ֣דַע,JD<[,verb,יֵּ֣דַע,know,JD<[
Genesis,38,9,Narrative,20966,יִהְיֶ֣ה,HJH[,verb,יִהְיֶ֣ה,be,HJH[
Genesis,38,9,Narrative,20968,זָּ֑רַע,ZR</,subs,זָּ֑רַע,seed,ZR</
Genesis,38,9,Narrative,20970,הָיָ֞ה,HJH[,verb,הָיָ֞ה,be,HJH[
Genesis,38,9,Narrative,20972,בָּ֨א,BW>[,verb,בָּ֨א,come,BW>[
Genesis,38,9,Narrative,20974,אֵ֤שֶׁת,>CH/,subs,אֵ֤שֶׁת,woman,>CH/
Genesis,38,9,Narrative,20975,אָחִיו֙,>X/,subs,אָחִיו֙,brother,>X/
Genesis,38,9,Narrative,20977,שִׁחֵ֣ת,CXT[,verb,שִׁחֵ֣ת,destroy,CXT[
Genesis,38,9,Narrative,20978,אַ֔רְצָה,>RY/,subs,אַ֔רְצָה,earth,>RY/
Genesis,38,9,Narrative,20980,בִלְתִּ֥י,BLT/,subs,בִלְתִּ֥י,failure,BLT/
Genesis,38,9,Narrative,20981,נְתָן־,NTN[,verb,נְתָן,give,NTN[
Genesis,38,9,Narrative,20982,זֶ֖רַע,ZR</,subs,זֶ֖רַע,seed,ZR</
Genesis,38,9,Narrative,20984,אָחִֽיו׃,>X/,subs,אָחִֽיו,brother,>X/
Genesis,38,10,Narrative,20986,יֵּ֛רַע,R<<[,verb,יֵּ֛רַע,be evil,R<<[
Genesis,38,10,Narrative,20988,עֵינֵ֥י,<JN/,subs,עֵינֵ֥י,eye,<JN/
Genesis,38,10,Narrative,20991,עָשָׂ֑ה,<FH[,verb,עָשָׂ֑ה,make,<FH[
Genesis,38,10,Narrative,20993,יָּ֖מֶת,MWT[,verb,יָּ֖מֶת,die,MWT[
Genesis,38,10,Narrative,20994,גַּם־,GM,advb,גַּם,even,GM
Genesis,38,11,Narrative,20997,יֹּ֣אמֶר,>MR[,verb,יֹּ֣אמֶר,say,>MR[
Genesis,38,11,Narrative,21001,כַּלָּתֹ֜ו,KLH/,subs,כַּלָּתֹ֜ו,bride,KLH/
Genesis,38,11,Narrative,21002,שְׁבִ֧י,JCB[,verb,שְׁבִ֧י,sit,JCB[
Genesis,38,11,Narrative,21003,אַלְמָנָ֣ה,>LMNH/,subs,אַלְמָנָ֣ה,widow,>LMNH/
Genesis,38,11,Narrative,21004,בֵית־,BJT/,subs,בֵית,house,BJT/
Genesis,38,11,Narrative,21005,אָבִ֗יךְ,>B/,subs,אָבִ֗יךְ,father,>B/
Genesis,38,11,Narrative,21007,יִגְדַּל֙,GDL[,verb,יִגְדַּל֙,be strong,GDL[
Genesis,38,11,Narrative,21009,בְנִ֔י,BN/,subs,בְנִ֔י,son,BN/
Genesis,38,11,Narrative,21011,אָמַ֔ר,>MR[,verb,אָמַ֔ר,say,>MR[
Genesis,38,11,Narrative,21013,יָמ֥וּת,MWT[,verb,יָמ֥וּת,die,MWT[
Genesis,38,11,Narrative,21014,גַּם־,GM,advb,גַּם,even,GM
Genesis,38,11,Narrative,21017,אֶחָ֑יו,>X/,subs,אֶחָ֑יו,brother,>X/
Genesis,38,11,Narrative,21019,תֵּ֣לֶךְ,HLK[,verb,תֵּ֣לֶךְ,walk,HLK[
Genesis,38,11,Narrative,21022,תֵּ֖שֶׁב,JCB[,verb,תֵּ֖שֶׁב,sit,JCB[
Genesis,38,11,Narrative,21023,בֵּ֥ית,BJT/,subs,בֵּ֥ית,house,BJT/
Genesis,38,11,Narrative,21024,אָבִֽיהָ׃,>B/,subs,אָבִֽיהָ,father,>B/
Genesis,38,12,Narrative,21026,יִּרְבּוּ֙,RBH[,verb,יִּרְבּוּ֙,be many,RBH[
Genesis,38,12,Narrative,21028,יָּמִ֔ים,JWM/,subs,יָּמִ֔ים,day,JWM/
Genesis,38,12,Narrative,21030,תָּ֖מָת,MWT[,verb,תָּ֖מָת,die,MWT[
Genesis,38,12,Narrative,21031,בַּת־,BT/,subs,בַּת,daughter,BT/
Genesis,38,12,Narrative,21033,אֵֽשֶׁת־,>CH/,subs,אֵֽשֶׁת,woman,>CH/
Genesis,38,12,Narrative,21036,יִּנָּ֣חֶם,NXM[,verb,יִּנָּ֣חֶם,"repent, console",NXM[
Genesis,38,12,Narrative,21039,יַּ֜עַל,<LH[,verb,יַּ֜עַל,ascend,<LH[
Genesis,38,12,Narrative,21041,גֹּֽזֲזֵ֤י,GZZ[,verb,גֹּֽזֲזֵ֤י,shear,GZZ[
Genesis,38,12,Narrative,21042,צֹאנֹו֙,Y>N/,subs,צֹאנֹו֙,cattle,Y>N/
Genesis,38,12,Narrative,21046,רֵעֵ֥הוּ,R<=/,subs,רֵעֵ֥הוּ,fellow,R<=/
Genesis,38,12,Narrative,21048,עֲדֻלָּמִ֖י,<DLMJ/,adjv,עֲדֻלָּמִ֖י,Adullamite,<DLMJ/
Genesis,38,13,Narrative,21051,יֻּגַּ֥ד,NGD[,verb,יֻּגַּ֥ד,report,NGD[
Genesis,38,13,Narrative,21055,אמֹ֑ר,>MR[,verb,אמֹ֑ר,say,>MR[
Genesis,38,13,Narrative,21057,חָמִ֛יךְ,XM=/,subs,חָמִ֛יךְ,father-in-law,XM=/
Genesis,38,13,Narrative,21058,עֹלֶ֥ה,<LH[,verb,עֹלֶ֥ה,ascend,<LH[
Genesis,38,13,Narrative,21061,גֹ֥ז,GZZ[,verb,גֹ֥ז,shear,GZZ[
Genesis,38,13,Narrative,21062,צֹאנֹֽו׃,Y>N/,subs,צֹאנֹֽו,cattle,Y>N/
Genesis,38,14,Narrative,21064,תָּסַר֩,SWR[,verb,תָּסַר֩,turn aside,SWR[
Genesis,38,14,Narrative,21065,בִּגְדֵ֨י,BGD/,subs,בִּגְדֵ֨י,garment,BGD/
Genesis,38,14,Narrative,21066,אַלְמְנוּתָ֜הּ,>LMNWT/,subs,אַלְמְנוּתָ֜הּ,widowhood,>LMNWT/
Genesis,38,14,Narrative,21070,תְּכַ֤ס,KSH[,verb,תְּכַ֤ס,cover,KSH[
Genesis,38,14,Narrative,21073,צָּעִיף֙,Y<JP/,subs,צָּעִיף֙,shawl,Y<JP/
Genesis,38,14,Narrative,21075,תִּתְעַלָּ֔ף,<LP[,verb,תִּתְעַלָּ֔ף,cover,<LP[
Genesis,38,14,Narrative,21077,תֵּ֨שֶׁב֙,JCB[,verb,תֵּ֨שֶׁב֙,sit,JCB[
Genesis,38,14,Narrative,21079,פֶ֣תַח,PTX/,subs,פֶ֣תַח,opening,PTX/
Genesis,38,14,Narrative,21083,דֶּ֣רֶךְ,DRK/,subs,דֶּ֣רֶךְ,way,DRK/
Genesis,38,14,Narrative,21086,רָאֲתָה֙,R>H[,verb,רָאֲתָה֙,see,R>H[
Genesis,38,14,Narrative,21088,גָדַ֣ל,GDL[,verb,גָדַ֣ל,be strong,GDL[
Genesis,38,14,Narrative,21093,נִתְּנָ֥ה,NTN[,verb,נִתְּנָ֥ה,give,NTN[
Genesis,38,14,Narrative,21096,אִשָּֽׁה׃,>CH/,subs,אִשָּֽׁה,woman,>CH/
Genesis,38,15,Narrative,21098,יִּרְאֶ֣הָ,R>H[,verb,יִּרְאֶ֣הָ,see,R>H[
Genesis,38,15,Narrative,21101,יַּחְשְׁבֶ֖הָ,XCB[,verb,יַּחְשְׁבֶ֖הָ,account,XCB[
Genesis,38,15,Narrative,21103,זֹונָ֑ה,ZNH[,verb,זֹונָ֑ה,fornicate,ZNH[
Genesis,38,15,Narrative,21105,כִסְּתָ֖ה,KSH[,verb,כִסְּתָ֖ה,cover,KSH[
Genesis,38,15,Narrative,21106,פָּנֶֽיהָ׃,PNH/,subs,פָּנֶֽיהָ,face,PNH/
Genesis,38,16,Narrative,21108,יֵּ֨ט,NVH[,verb,יֵּ֨ט,extend,NVH[
Genesis,38,16,Narrative,21112,דֶּ֗רֶךְ,DRK/,subs,דֶּ֗רֶךְ,way,DRK/
Genesis,38,16,Narrative,21114,יֹּ֨אמֶר֙,>MR[,verb,יֹּ֨אמֶר֙,say,>MR[
Genesis,38,16,Narrative,21115,הָֽבָה־,JHB[,verb,הָֽבָה,give,JHB[
Genesis,38,16,Narrative,21117,אָבֹ֣וא,BW>[,verb,אָבֹ֣וא,come,BW>[
Genesis,38,16,Narrative,21121,יָדַ֔ע,JD<[,verb,יָדַ֔ע,know,JD<[
Genesis,38,16,Narrative,21123,כַלָּתֹ֖ו,KLH/,subs,כַלָּתֹ֖ו,bride,KLH/
Genesis,38,16,Narrative,21126,תֹּ֨אמֶר֙,>MR[,verb,תֹּ֨אמֶר֙,say,>MR[
Genesis,38,16,Narrative,21128,תִּתֶּן־,NTN[,verb,תִּתֶּן,give,NTN[
Genesis,38,16,Narrative,21131,תָבֹ֖וא,BW>[,verb,תָבֹ֖וא,come,BW>[
Genesis,38,17,Narrative,21134,יֹּ֕אמֶר,>MR[,verb,יֹּ֕אמֶר,say,>MR[
Genesis,38,17,Narrative,21136,אֲשַׁלַּ֥ח,CLX[,verb,אֲשַׁלַּ֥ח,send,CLX[
Genesis,38,17,Narrative,21137,גְּדִֽי־,GDJ/,subs,גְּדִֽי,goat,GDJ/
Genesis,38,17,Narrative,21138,עִזִּ֖ים,<Z==/,subs,עִזִּ֖ים,goat,<Z==/
Genesis,38,17,Narrative,21141,צֹּ֑אן,Y>N/,subs,צֹּ֑אן,cattle,Y>N/
Genesis,38,17,Narrative,21143,תֹּ֕אמֶר,>MR[,verb,תֹּ֕אמֶר,say,>MR[
Genesis,38,17,Narrative,21145,תִּתֵּ֥ן,NTN[,verb,תִּתֵּ֥ן,give,NTN[
Genesis,38,17,Narrative,21146,עֵרָבֹ֖ון,<RBWN/,subs,עֵרָבֹ֖ון,pledge,<RBWN/
Genesis,38,17,Narrative,21148,שָׁלְחֶֽךָ׃,CLX[,verb,שָׁלְחֶֽךָ,send,CLX[
Genesis,38,18,Narrative,21150,יֹּ֗אמֶר,>MR[,verb,יֹּ֗אמֶר,say,>MR[
Genesis,38,18,Narrative,21153,עֵרָבֹון֮,<RBWN/,subs,עֵרָבֹון֮,pledge,<RBWN/
Genesis,38,18,Narrative,21155,אֶתֶּן־,NTN[,verb,אֶתֶּן,give,NTN[
Genesis,38,18,Narrative,21158,תֹּ֗אמֶר,>MR[,verb,תֹּ֗אמֶר,say,>MR[
Genesis,38,18,Narrative,21159,חֹתָֽמְךָ֙,XWTM/,subs,חֹתָֽמְךָ֙,seal,XWTM/
Genesis,38,18,Narrative,21161,פְתִילֶ֔ךָ,PTJL/,subs,פְתִילֶ֔ךָ,cord,PTJL/
Genesis,38,18,Narrative,21163,מַטְּךָ֖,MVH/,subs,מַטְּךָ֖,staff,MVH/
Genesis,38,18,Narrative,21166,יָדֶ֑ךָ,JD/,subs,יָדֶ֑ךָ,hand,JD/
Genesis,38,18,Narrative,21168,יִּתֶּן־,NTN[,verb,יִּתֶּן,give,NTN[
Genesis,38,18,Narrative,21171,יָּבֹ֥א,BW>[,verb,יָּבֹ֥א,come,BW>[
Genesis,38,18,Narrative,21174,תַּ֥הַר,HRH[,verb,תַּ֥הַר,be pregnant,HRH[
Genesis,38,19,Narrative,21177,תָּ֣קָם,QWM[,verb,תָּ֣קָם,arise,QWM[
Genesis,38,19,Narrative,21179,תֵּ֔לֶךְ,HLK[,verb,תֵּ֔לֶךְ,walk,HLK[
Genesis,38,19,Narrative,21181,תָּ֥סַר,SWR[,verb,תָּ֥סַר,turn aside,SWR[
