book,chapter,verse,genre,word_node,word,lex,pos,word_hebrew,lemma_hebrew
Genesis,37,14,Narrative,20439,חֶבְרֹ֔ון ,XBRWN=/,nmpr,חֶבְרֹ֔ון,חֶבְרֹון
Genesis,37,14,Narrative,20440,וַ,W,conj,וַ,וַ
Genesis,37,14,Narrative,20441,יָּבֹ֖א ,BW>[,verb,יָּבֹ֖א,בֹא
Genesis,37,14,Narrative,20442,שְׁכֶֽמָה׃ ,CKM=/,nmpr,שְׁכֶֽמָה,שְׁכֶם
Genesis,37,15,Narrative,20443,וַ,W,conj,וַ,וַ
Genesis,37,15,Narrative,20444,יִּמְצָאֵ֣הוּ ,MY>[,verb,יִּמְצָאֵ֣הוּ,מְצָא
Genesis,37,15,Narrative,20445,אִ֔ישׁ ,>JC/,subs,אִ֔ישׁ,אִישׁ
Genesis,37,15,Narrative,20446,וְ,W,conj,וְ,וְ
Genesis,37,15,Narrative,20447,הִנֵּ֥ה ,HNH,intj,הִנֵּ֥ה,הִנֵּה
Genesis,37,15,Narrative,20448,תֹעֶ֖ה ,T<H[,verb,תֹעֶ֖ה,תֹעֶה
Genesis,37,15,Narrative,20449,בַּ,B,prep,בַּ,בַּ
Genesis,37,15,Narrative,20450,,H,art,,
Genesis,37,15,Narrative,20451,שָּׂדֶ֑ה ,FDH/,subs,שָּׂדֶ֑ה,שָּׂדֶה
Genesis,37,15,Narrative,20452,וַ,W,conj,וַ,וַ
Genesis,37,15,Narrative,20453,יִּשְׁאָלֵ֧הוּ ,C>L[,verb,יִּשְׁאָלֵ֧הוּ,שְׁאָל
Genesis,37,15,Narrative,20454,הָ,H,art,הָ,הָ
Genesis,37,15,Narrative,20455,אִ֛ישׁ ,>JC/,subs,אִ֛ישׁ,אִישׁ
Genesis,37,15,Narrative,20456,לֵ,L,prep,לֵ,לֵ
Genesis,37,15,Narrative,20457,אמֹ֖ר ,>MR[,verb,אמֹ֖ר,אמֹר
Genesis,37,15,Narrative,20458,מַה־,MH,prin,מַה,מַה
Genesis,37,15,Narrative,20459,תְּבַקֵּֽשׁ׃ ,BQC[,verb,תְּבַקֵּֽשׁ,בַקֵּשׁ
Genesis,37,16,Narrative,20460,וַ,W,conj,וַ,וַ
Genesis,37,16,Narrative,20461,יֹּ֕אמֶר ,>MR[,verb,יֹּ֕אמֶר,אמֶר
Genesis,37,16,Narrative,20462,אֶת־,>T,prep,אֶת,אֶת
Genesis,37,16,Narrative,20463,אַחַ֖י ,>X/,subs,אַחַ֖י,אַח
Genesis,37,16,Narrative,20464,אָנֹכִ֣י ,>NKJ,prps,אָנֹכִ֣י,אָנֹכִי
Genesis,37,16,Narrative,20465,מְבַקֵּ֑שׁ ,BQC[,verb,מְבַקֵּ֑שׁ,בַקֵּשׁ
Genesis,37,16,Narrative,20466,הַגִּֽידָה־,NGD[,verb,הַגִּֽידָה,גִּיד
Genesis,37,16,Narrative,20467,נָּ֣א ,N>,intj,נָּ֣א,נָּא
Genesis,37,16,Narrative,20468,לִ֔י ,L,prep,לִ֔י,ל
Genesis,37,16,Narrative,20469,אֵיפֹ֖ה ,>JPH,inrg,אֵיפֹ֖ה,אֵיפֹה
Genesis,37,16,Narrative,20470,הֵ֥ם ,HM,prps,הֵ֥ם,הֵם
Genesis,37,16,Narrative,20471,רֹעִֽים׃ ,R<H[,verb,רֹעִֽים,רֹע
Genesis,37,17,Narrative,20472,וַ,W,conj,וַ,וַ
Genesis,37,17,Narrative,20473,יֹּ֤אמֶר ,>MR[,verb,יֹּ֤אמֶר,אמֶר
Genesis,37,17,Narrative,20474,הָ,H,art,הָ,הָ
Genesis,37,17,Narrative,20475,אִישׁ֙ ,>JC/,subs,אִישׁ֙,אִישׁ
Genesis,37,17,Narrative,20476,נָסְע֣וּ ,NS<[,verb,נָסְע֣וּ,נָסְע
Genesis,37,17,Narrative,20477,מִ,MN,prep,מִ,מִ
Genesis,37,17,Narrative,20478,זֶּ֔ה ,ZH,prde,זֶּ֔ה,זֶּה
Genesis,37,17,Narrative,20479,כִּ֤י ,KJ,conj,כִּ֤י,כִּי
Genesis,37,17,Narrative,20480,שָׁמַ֨עְתִּי֙ ,CM<[,verb,שָׁמַ֨עְתִּי֙,שָׁמַעְ
Genesis,37,17,Narrative,20481,אֹֽמְרִ֔ים ,>MR[,verb,אֹֽמְרִ֔ים,אֹמְר
Genesis,37,17,Narrative,20482,נֵלְכָ֖ה ,HLK[,verb,נֵלְכָ֖ה,לְך
Genesis,37,17,Narrative,20483,דֹּתָ֑יְנָה ,DTN/,nmpr,דֹּתָ֑יְנָה,דֹּתָיְן
Genesis,37,17,Narrative,20484,וַ,W,conj,וַ,וַ
Genesis,37,17,Narrative,20485,יֵּ֤לֶךְ ,HLK[,verb,יֵּ֤לֶךְ,לֶךְ
Genesis,37,17,Narrative,20486,יֹוסֵף֙ ,JWSP/,nmpr,יֹוסֵף֙,יֹוסֵף
Genesis,37,17,Narrative,20487,אַחַ֣ר ,>XR/,subs,אַחַ֣ר,אַחַר
Genesis,37,17,Narrative,20488,אֶחָ֔יו ,>X/,subs,אֶחָ֔יו,אֶח
Genesis,37,17,Narrative,20489,וַ,W,conj,וַ,וַ
Genesis,37,17,Narrative,20490,יִּמְצָאֵ֖ם ,MY>[,verb,יִּמְצָאֵ֖ם,מְצָא
Genesis,37,17,Narrative,20491,בְּ,B,prep,בְּ,בְּ
Genesis,37,17,Narrative,20492,דֹתָֽן׃ ,DTN/,nmpr,דֹתָֽן,דֹתָן
Genesis,37,18,Narrative,20493,וַ,W,conj,וַ,וַ
Genesis,37,18,Narrative,20494,יִּרְא֥וּ ,R>H[,verb,יִּרְא֥וּ,רְא
Genesis,37,18,Narrative,20495,אֹתֹ֖ו ,>T,prep,אֹתֹ֖ו,אֹת
Genesis,37,18,Narrative,20496,מֵ,MN,prep,מֵ,מֵ
Genesis,37,18,Narrative,20497,רָחֹ֑ק ,RXWQ/,adjv,רָחֹ֑ק,רָחֹק
Genesis,37,18,Narrative,20498,וּ,W,conj,וּ,וּ
Genesis,37,18,Narrative,20499,בְ,B,prep,בְ,בְ
Genesis,37,18,Narrative,20500,טֶ֨רֶם֙ ,VRM/,subs,טֶ֨רֶם֙,טֶרֶם
Genesis,37,18,Narrative,20501,יִקְרַ֣ב ,QRB[,verb,יִקְרַ֣ב,קְרַב
Genesis,37,18,Narrative,20502,אֲלֵיהֶ֔ם ,>L,prep,אֲלֵיהֶ֔ם,אֲלֵי
Genesis,37,18,Narrative,20503,וַ,W,conj,וַ,וַ
Genesis,37,18,Narrative,20504,יִּֽתְנַכְּל֥וּ ,NKL[,verb,יִּֽתְנַכְּל֥וּ,נַכְּל
Genesis,37,18,Narrative,20505,אֹתֹ֖ו ,>T,prep,אֹתֹ֖ו,אֹת
Genesis,37,18,Narrative,20506,לַ,L,prep,לַ,לַ
Genesis,37,18,Narrative,20507,הֲמִיתֹֽו׃ ,MWT[,verb,הֲמִיתֹֽו,מִית
Genesis,37,19,Narrative,20508,וַ,W,conj,וַ,וַ
Genesis,37,19,Narrative,20509,יֹּאמְר֖וּ ,>MR[,verb,יֹּאמְר֖וּ,אמְר
Genesis,37,19,Narrative,20510,אִ֣ישׁ ,>JC/,subs,אִ֣ישׁ,אִישׁ
Genesis,37,19,Narrative,20511,אֶל־,>L,prep,אֶל,אֶל
Genesis,37,19,Narrative,20512,אָחִ֑יו ,>X/,subs,אָחִ֑יו,אָח
Genesis,37,19,Narrative,20513,הִנֵּ֗ה ,HNH,intj,הִנֵּ֗ה,הִנֵּה
Genesis,37,19,Narrative,20514,בַּ֛עַל ,B<L/,subs,בַּ֛עַל,בַּעַל
Genesis,37,19,Narrative,20515,הַ,H,art,הַ,הַ
Genesis,37,19,Narrative,20516,חֲלֹמֹ֥ות ,XLWM/,subs,חֲלֹמֹ֥ות,חֲלֹם
Genesis,37,19,Narrative,20517,הַ,H,art,הַ,הַ
Genesis,37,19,Narrative,20518,לָּזֶ֖ה ,LZH,prde,לָּזֶ֖ה,לָּזֶה
Genesis,37,19,Narrative,20519,בָּֽא׃ ,BW>[,verb,בָּֽא,בָּא
Genesis,37,20,Narrative,20520,וְ,W,conj,וְ,וְ
Genesis,37,20,Narrative,20521,עַתָּ֣ה׀ ,<TH,advb,עַתָּ֣ה,עַתָּה
Genesis,37,20,Narrative,20522,לְכ֣וּ ,HLK[,verb,לְכ֣וּ,לְך
Genesis,37,20,Narrative,20523,וְ,W,conj,וְ,וְ
Genesis,37,20,Narrative,20524,נַֽהַרְגֵ֗הוּ ,HRG[,verb,נַֽהַרְגֵ֗הוּ,הַרְג
Genesis,37,20,Narrative,20525,וְ,W,conj,וְ,וְ
Genesis,37,20,Narrative,20526,נַשְׁלִכֵ֨הוּ֙ ,CLK[,verb,נַשְׁלִכֵ֨הוּ֙,שְׁלִך
Genesis,37,20,Narrative,20527,בְּ,B,prep,בְּ,בְּ
Genesis,37,20,Narrative,20528,אַחַ֣ד ,>XD/,subs,אַחַ֣ד,אַחַד
Genesis,37,20,Narrative,20529,הַ,H,art,הַ,הַ
Genesis,37,20,Narrative,20530,בֹּרֹ֔ות ,BWR/,subs,בֹּרֹ֔ות,בֹּר
Genesis,37,20,Narrative,20531,וְ,W,conj,וְ,וְ
Genesis,37,20,Narrative,20532,אָמַ֕רְנוּ ,>MR[,verb,אָמַ֕רְנוּ,אָמַרְ
Genesis,37,20,Narrative,20533,חַיָּ֥ה ,XJH/,subs,חַיָּ֥ה,חַיּ
Genesis,37,20,Narrative,20534,רָעָ֖ה ,R</,adjv,רָעָ֖ה,רָע
Genesis,37,20,Narrative,20535,אֲכָלָ֑תְהוּ ,>KL[,verb,אֲכָלָ֑תְהוּ,אֲכָל
Genesis,37,20,Narrative,20536,וְ,W,conj,וְ,וְ
Genesis,37,20,Narrative,20537,נִרְאֶ֕ה ,R>H[,verb,נִרְאֶ֕ה,רְאֶה
Genesis,37,20,Narrative,20538,מַה־,MH,prin,מַה,מַה
Genesis,37,20,Narrative,20539,יִּהְי֖וּ ,HJH[,verb,יִּהְי֖וּ,הְי
Genesis,37,20,Narrative,20540,חֲלֹמֹתָֽיו׃ ,XLWM/,subs,חֲלֹמֹתָֽיו,חֲלֹם
Genesis,37,21,Narrative,20541,וַ,W,conj,וַ,וַ
Genesis,37,21,Narrative,20542,יִּשְׁמַ֣ע ,CM<[,verb,יִּשְׁמַ֣ע,שְׁמַע
Genesis,37,21,Narrative,20543,רְאוּבֵ֔ן ,R>WBN/,nmpr,רְאוּבֵ֔ן,רְאוּבֵן
Genesis,37,21,Narrative,20544,וַ,W,conj,וַ,וַ
Genesis,37,21,Narrative,20545,יַּצִּלֵ֖הוּ ,NYL[,verb,יַּצִּלֵ֖הוּ,צִּל
Genesis,37,21,Narrative,20546,מִ,MN,prep,מִ,מִ
Genesis,37,21,Narrative,20547,יָּדָ֑ם ,JD/,subs,יָּדָ֑ם,יָּד
Genesis,37,21,Narrative,20548,וַ,W,conj,וַ,וַ
Genesis,37,21,Narrative,20549,יֹּ֕אמֶר ,>MR[,verb,יֹּ֕אמֶר,אמֶר
Genesis,37,21,Narrative,20550,לֹ֥א ,L>,nega,לֹ֥א,לֹא
Genesis,37,21,Narrative,20551,נַכֶּ֖נּוּ ,NKH[,verb,נַכֶּ֖נּוּ,כּ
Genesis,37,21,Narrative,20552,נָֽפֶשׁ׃ ,NPC/,subs,נָֽפֶשׁ,נָפֶשׁ
Genesis,37,22,Narrative,20553,וַ,W,conj,וַ,וַ
Genesis,37,22,Narrative,20554,יֹּ֨אמֶר ,>MR[,verb,יֹּ֨אמֶר,אמֶר
Genesis,37,22,Narrative,20555,אֲלֵהֶ֣ם׀ ,>L,prep,אֲלֵהֶ֣ם,אֲלֵ
Genesis,37,22,Narrative,20556,רְאוּבֵן֮ ,R>WBN/,nmpr,רְאוּבֵן֮,רְאוּבֵן
Genesis,37,22,Narrative,20557,אַל־,>L=,nega,אַל,אַל
Genesis,37,22,Narrative,20558,תִּשְׁפְּכוּ־,CPK[,verb,תִּשְׁפְּכוּ,שְׁפְּך
Genesis,37,22,Narrative,20559,דָם֒ ,DM/,subs,דָם֒,דָם
Genesis,37,22,Narrative,20560,הַשְׁלִ֣יכוּ ,CLK[,verb,הַשְׁלִ֣יכוּ,שְׁלִיך
Genesis,37,22,Narrative,20561,אֹתֹ֗ו ,>T,prep,אֹתֹ֗ו,אֹת
Genesis,37,22,Narrative,20562,אֶל־,>L,prep,אֶל,אֶל
Genesis,37,22,Narrative,20563,הַ,H,art,הַ,הַ
Genesis,37,22,Narrative,20564,בֹּ֤ור ,BWR/,subs,בֹּ֤ור,בֹּור
Genesis,37,22,Narrative,20565,הַ,H,art,הַ,הַ
Genesis,37,22,Narrative,20566,זֶּה֙ ,ZH,prde,זֶּה֙,זֶּה
Genesis,37,22,Narrative,20567,אֲשֶׁ֣ר ,>CR,conj,אֲשֶׁ֣ר,אֲשֶׁר
Genesis,37,22,Narrative,20568,בַּ,B,prep,בַּ,בַּ
Genesis,37,22,Narrative,20569,,H,art,,
Genesis,37,22,Narrative,20570,מִּדְבָּ֔ר ,MDBR/,subs,מִּדְבָּ֔ר,מִּדְבָּר
Genesis,37,22,Narrative,20571,וְ,W,conj,וְ,וְ
Genesis,37,22,Narrative,20572,יָ֖ד ,JD/,subs,יָ֖ד,יָד
Genesis,37,22,Narrative,20573,אַל־,>L=,nega,אַל,אַל
Genesis,37,22,Narrative,20574,תִּשְׁלְחוּ־,CLX[,verb,תִּשְׁלְחוּ,שְׁלְח
Genesis,37,22,Narrative,20575,בֹ֑ו ,B,prep,בֹ֑ו,ב
Genesis,37,22,Narrative,20576,לְמַ֗עַן ,LM<N,prep,לְמַ֗עַן,לְמַעַן
Genesis,37,22,Narrative,20577,הַצִּ֤יל ,NYL[,verb,הַצִּ֤יל,צִּיל
Genesis,37,22,Narrative,20578,אֹתֹו֙ ,>T,prep,אֹתֹו֙,אֹת
Genesis,37,22,Narrative,20579,מִ,MN,prep,מִ,מִ
Genesis,37,22,Narrative,20580,יָּדָ֔ם ,JD/,subs,יָּדָ֔ם,יָּד
Genesis,37,22,Narrative,20581,לַ,L,prep,לַ,לַ
Genesis,37,22,Narrative,20582,הֲשִׁיבֹ֖ו ,CWB[,verb,הֲשִׁיבֹ֖ו,שִׁיב
Genesis,37,22,Narrative,20583,אֶל־,>L,prep,אֶל,אֶל
Genesis,37,22,Narrative,20584,אָבִֽיו׃ ,>B/,subs,אָבִֽיו,אָב
Genesis,37,23,Narrative,20585,וַֽ,W,conj,וַֽ,וַ
Genesis,37,23,Narrative,20586,יְהִ֕י ,HJH[,verb,יְהִ֕י,הִי
Genesis,37,23,Narrative,20587,כַּֽ,K,prep,כַּֽ,כַּ
Genesis,37,23,Narrative,20588,אֲשֶׁר־,>CR,conj,אֲשֶׁר,אֲשֶׁר
Genesis,37,23,Narrative,20589,בָּ֥א ,BW>[,verb,בָּ֥א,בָּא
Genesis,37,23,Narrative,20590,יֹוסֵ֖ף ,JWSP/,nmpr,יֹוסֵ֖ף,יֹוסֵף
Genesis,37,23,Narrative,20591,אֶל־,>L,prep,אֶל,אֶל
Genesis,37,23,Narrative,20592,אֶחָ֑יו ,>X/,subs,אֶחָ֑יו,אֶח
Genesis,37,23,Narrative,20593,וַ,W,conj,וַ,וַ
Genesis,37,23,Narrative,20594,יַּפְשִׁ֤יטוּ ,PCV[,verb,יַּפְשִׁ֤יטוּ,פְשִׁיט
Genesis,37,23,Narrative,20595,אֶת־,>T,prep,אֶת,אֶת
Genesis,37,23,Narrative,20596,יֹוסֵף֙ ,JWSP/,nmpr,יֹוסֵף֙,יֹוסֵף
Genesis,37,23,Narrative,20597,אֶת־,>T,prep,אֶת,אֶת
Genesis,37,23,Narrative,20598,כֻּתָּנְתֹּ֔ו ,KTNT/,subs,כֻּתָּנְתֹּ֔ו,כֻּתָּןְ
Genesis,37,23,Narrative,20599,אֶת־,>T,prep,אֶת,אֶת
Genesis,37,23,Narrative,20600,כְּתֹ֥נֶת ,KTNT/,subs,כְּתֹ֥נֶת,כְּתֹן
Genesis,37,23,Narrative,20601,הַ,H,art,הַ,הַ
Genesis,37,23,Narrative,20602,פַּסִּ֖ים ,PS/,subs,פַּסִּ֖ים,פַּסּ
Genesis,37,23,Narrative,20603,אֲשֶׁ֥ר ,>CR,conj,אֲשֶׁ֥ר,אֲשֶׁר
Genesis,37,23,Narrative,20604,עָלָֽיו׃ ,<L,prep,עָלָֽיו,עָלָי
Genesis,37,24,Narrative,20605,וַ,W,conj,וַ,וַ
Genesis,37,24,Narrative,20606,יִּ֨קָּחֻ֔הוּ ,LQX[,verb,יִּ֨קָּחֻ֔הוּ,קָּח
Genesis,37,24,Narrative,20607,וַ,W,conj,וַ,וַ
Genesis,37,24,Narrative,20608,יַּשְׁלִ֥כוּ ,CLK[,verb,יַּשְׁלִ֥כוּ,שְׁלִך
Genesis,37,24,Narrative,20609,אֹתֹ֖ו ,>T,prep,אֹתֹ֖ו,אֹת
Genesis,37,24,Narrative,20610,הַ,H,art,הַ,הַ
Genesis,37,24,Narrative,20611,בֹּ֑רָה ,BWR/,subs,בֹּ֑רָה,בֹּר
Genesis,37,24,Narrative,20612,וְ,W,conj,וְ,וְ
Genesis,37,24,Narrative,20613,הַ,H,art,הַ,הַ
Genesis,37,24,Narrative,20614,בֹּ֣ור ,BWR/,subs,בֹּ֣ור,בֹּור
Genesis,37,24,Narrative,20615,רֵ֔ק ,RJQ=/,adjv,רֵ֔ק,רֵק
Genesis,37,24,Narrative,20616,אֵ֥ין ,>JN/,subs,אֵ֥ין,אֵין
Genesis,37,24,Narrative,20617,בֹּ֖ו ,B,prep,בֹּ֖ו,בּ
Genesis,37,24,Narrative,20618,מָֽיִם׃ ,MJM/,subs,מָֽיִם,מָי
Genesis,37,25,Narrative,20619,וַ,W,conj,וַ,וַ
Genesis,37,25,Narrative,20620,יֵּשְׁבוּ֮ ,JCB[,verb,יֵּשְׁבוּ֮,שְׁב
Genesis,37,25,Narrative,20621,לֶֽ,L,prep,לֶֽ,לֶ
Genesis,37,25,Narrative,20622,אֱכָל־,>KL[,verb,אֱכָל,אֱכָל
Genesis,37,25,Narrative,20623,לֶחֶם֒ ,LXM/,subs,לֶחֶם֒,לֶחֶם
Genesis,37,25,Narrative,20624,וַ,W,conj,וַ,וַ
Genesis,37,25,Narrative,20625,יִּשְׂא֤וּ ,NF>[,verb,יִּשְׂא֤וּ,שְׂא
Genesis,37,25,Narrative,20626,עֵֽינֵיהֶם֙ ,<JN/,subs,עֵֽינֵיהֶם֙,עֵין
Genesis,37,25,Narrative,20627,וַ,W,conj,וַ,וַ
Genesis,37,25,Narrative,20628,יִּרְא֔וּ ,R>H[,verb,יִּרְא֔וּ,רְא
Genesis,37,25,Narrative,20629,וְ,W,conj,וְ,וְ
Genesis,37,25,Narrative,20630,הִנֵּה֙ ,HNH,intj,הִנֵּה֙,הִנֵּה
Genesis,37,25,Narrative,20631,אֹרְחַ֣ת ,>RXH/,subs,אֹרְחַ֣ת,אֹרְח
Genesis,37,25,Narrative,20632,יִשְׁמְעֵאלִ֔ים ,JCM<>LJ/,adjv,יִשְׁמְעֵאלִ֔ים,יִשְׁמְעֵאל
Genesis,37,25,Narrative,20633,בָּאָ֖ה ,BW>[,verb,בָּאָ֖ה,בָּא
Genesis,37,25,Narrative,20634,מִ,MN,prep,מִ,מִ
Genesis,37,25,Narrative,20635,גִּלְעָ֑ד ,GL<D/,nmpr,גִּלְעָ֑ד,גִּלְעָד
Genesis,37,25,Narrative,20636,וּ,W,conj,וּ,וּ
Genesis,37,25,Narrative,20637,גְמַלֵּיהֶ֣ם ,GML/,subs,גְמַלֵּיהֶ֣ם,גְמַלּ
Genesis,37,25,Narrative,20638,נֹֽשְׂאִ֗ים ,NF>[,verb,נֹֽשְׂאִ֗ים,נֹשְׂא
Genesis,37,25,Narrative,20639,נְכֹאת֙ ,NK>T/,subs,נְכֹאת֙,נְכֹא
Genesis,37,25,Narrative,20640,וּ,W,conj,וּ,וּ
Genesis,37,25,Narrative,20641,צְרִ֣י ,YRJ/,subs,צְרִ֣י,צְרִי
Genesis,37,25,Narrative,20642,וָ,W,conj,וָ,וָ
Genesis,37,25,Narrative,20643,לֹ֔ט ,LV=/,subs,לֹ֔ט,לֹט
Genesis,37,25,Narrative,20644,הֹולְכִ֖ים ,HLK[,verb,הֹולְכִ֖ים,הֹולְך
Genesis,37,25,Narrative,20645,לְ,L,prep,לְ,לְ
Genesis,37,25,Narrative,20646,הֹורִ֥יד ,JRD[,verb,הֹורִ֥יד,ורִיד
Genesis,37,25,Narrative,20647,מִצְרָֽיְמָה׃ ,MYRJM/,nmpr,מִצְרָֽיְמָה,מִצְרָיְם
Genesis,37,26,Narrative,20648,וַ,W,conj,וַ,וַ
Genesis,37,26,Narrative,20649,יֹּ֥אמֶר ,>MR[,verb,יֹּ֥אמֶר,אמֶר
Genesis,37,26,Narrative,20650,יְהוּדָ֖ה ,JHWDH/,nmpr,יְהוּדָ֖ה,יְהוּדָה
Genesis,37,26,Narrative,20651,אֶל־,>L,prep,אֶל,אֶל
Genesis,37,26,Narrative,20652,אֶחָ֑יו ,>X/,subs,אֶחָ֑יו,אֶח
Genesis,37,26,Narrative,20653,מַה־,MH,prin,מַה,מַה
Genesis,37,26,Narrative,20654,בֶּ֗צַע ,BY</,subs,בֶּ֗צַע,בֶּצַע
Genesis,37,26,Narrative,20655,כִּ֤י ,KJ,conj,כִּ֤י,כִּי
Genesis,37,26,Narrative,20656,נַהֲרֹג֙ ,HRG[,verb,נַהֲרֹג֙,הֲרֹג
Genesis,37,26,Narrative,20657,אֶת־,>T,prep,אֶת,אֶת
Genesis,37,26,Narrative,20658,אָחִ֔ינוּ ,>X/,subs,אָחִ֔ינוּ,אָח
Genesis,37,26,Narrative,20659,וְ,W,conj,וְ,וְ
Genesis,37,26,Narrative,20660,כִסִּ֖ינוּ ,KSH[,verb,כִסִּ֖ינוּ,כִסִּי
Genesis,37,26,Narrative,20661,אֶת־,>T,prep,אֶת,אֶת
Genesis,37,26,Narrative,20662,דָּמֹֽו׃ ,DM/,subs,דָּמֹֽו,דָּם
Genesis,37,27,Narrative,20663,לְכ֞וּ ,HLK[,verb,לְכ֞וּ,לְך
Genesis,37,27,Narrative,20664,וְ,W,conj,וְ,וְ
Genesis,37,27,Narrative,20665,נִמְכְּרֶ֣נּוּ ,MKR[,verb,נִמְכְּרֶ֣נּוּ,מְכְּר
Genesis,37,27,Narrative,20666,לַ,L,prep,לַ,לַ
Genesis,37,27,Narrative,20667,,H,art,,
Genesis,37,27,Narrative,20668,יִּשְׁמְעֵאלִ֗ים ,JCM<>LJ/,adjv,יִּשְׁמְעֵאלִ֗ים,יִּשְׁמְעֵאל
Genesis,37,27,Narrative,20669,וְ,W,conj,וְ,וְ
Genesis,37,27,Narrative,20670,יָדֵ֨נוּ֙ ,JD/,subs,יָדֵ֨נוּ֙,יָד
Genesis,37,27,Narrative,20671,אַל־,>L=,nega,אַל,אַל
Genesis,37,27,Narrative,20672,תְּהִי־,HJH[,verb,תְּהִי,הִי
Genesis,37,27,Narrative,20673,בֹ֔ו ,B,prep,בֹ֔ו,ב
Genesis,37,27,Narrative,20674,כִּֽי־,KJ,conj,כִּֽי,כִּי
Genesis,37,27,Narrative,20675,אָחִ֥ינוּ ,>X/,subs,אָחִ֥ינוּ,אָח
Genesis,37,27,Narrative,20676,בְשָׂרֵ֖נוּ ,BFR/,subs,בְשָׂרֵ֖נוּ,בְשָׂר
Genesis,37,27,Narrative,20677,ה֑וּא ,HW>,prps,ה֑וּא,הוּא
Genesis,37,27,Narrative,20678,וַֽ,W,conj,וַֽ,וַ
Genesis,37,27,Narrative,20679,יִּשְׁמְע֖וּ ,CM<[,verb,יִּשְׁמְע֖וּ,שְׁמְע
Genesis,37,27,Narrative,20680,אֶחָֽיו׃ ,>X/,subs,אֶחָֽיו,אֶח
Genesis,37,28,Narrative,20681,וַ,W,conj,וַ,וַ
Genesis,37,28,Narrative,20682,יַּֽעַבְרוּ֩ ,<BR[,verb,יַּֽעַבְרוּ֩,עַבְר
Genesis,37,28,Narrative,20683,אֲנָשִׁ֨ים ,>JC/,subs,אֲנָשִׁ֨ים,אֲנָשׁ
Genesis,37,28,Narrative,20684,מִדְיָנִ֜ים ,MDJNJ/,adjv,מִדְיָנִ֜ים,מִדְיָן
Genesis,37,28,Narrative,20685,סֹֽחֲרִ֗ים ,SXR[,verb,סֹֽחֲרִ֗ים,סֹחֲר
Genesis,37,28,Narrative,20686,וַֽ,W,conj,וַֽ,וַ
Genesis,37,28,Narrative,20687,יִּמְשְׁכוּ֙ ,MCK[,verb,יִּמְשְׁכוּ֙,מְשְׁך
Genesis,37,28,Narrative,20688,וַ,W,conj,וַ,וַ
Genesis,37,28,Narrative,20689,יַּֽעֲל֤וּ ,<LH[,verb,יַּֽעֲל֤וּ,עֲל
Genesis,37,28,Narrative,20690,אֶת־,>T,prep,אֶת,אֶת
Genesis,37,28,Narrative,20691,יֹוסֵף֙ ,JWSP/,nmpr,יֹוסֵף֙,יֹוסֵף
Genesis,37,28,Narrative,20692,מִן־,MN,prep,מִן,מִן
Genesis,37,28,Narrative,20693,הַ,H,art,הַ,הַ
Genesis,37,28,Narrative,20694,בֹּ֔ור ,BWR/,subs,בֹּ֔ור,בֹּור
Genesis,37,28,Narrative,20695,וַ,W,conj,וַ,וַ
Genesis,37,28,Narrative,20696,יִּמְכְּר֧וּ ,MKR[,verb,יִּמְכְּר֧וּ,מְכְּר
Genesis,37,28,Narrative,20697,אֶת־,>T,prep,אֶת,אֶת
Genesis,37,28,Narrative,20698,יֹוסֵ֛ף ,JWSP/,nmpr,יֹוסֵ֛ף,יֹוסֵף
Genesis,37,28,Narrative,20699,לַ,L,prep,לַ,לַ
Genesis,37,28,Narrative,20700,,H,art,,
Genesis,37,28,Narrative,20701,יִּשְׁמְעֵאלִ֖ים ,JCM<>LJ/,adjv,יִּשְׁמְעֵאלִ֖ים,יִּשְׁמְעֵאל
Genesis,37,28,Narrative,20702,בְּ,B,prep,בְּ,בְּ
Genesis,37,28,Narrative,20703,עֶשְׂרִ֣ים ,<FRJM/,subs,עֶשְׂרִ֣ים,עֶשְׂר
Genesis,37,28,Narrative,20704,כָּ֑סֶף ,KSP/,subs,כָּ֑סֶף,כָּסֶף
Genesis,37,28,Narrative,20705,וַ,W,conj,וַ,וַ
Genesis,37,28,Narrative,20706,יָּבִ֥יאוּ ,BW>[,verb,יָּבִ֥יאוּ,בִיא
Genesis,37,28,Narrative,20707,אֶת־,>T,prep,אֶת,אֶת
Genesis,37,28,Narrative,20708,יֹוסֵ֖ף ,JWSP/,nmpr,יֹוסֵ֖ף,יֹוסֵף
Genesis,37,28,Narrative,20709,מִצְרָֽיְמָה׃ ,MYRJM/,nmpr,מִצְרָֽיְמָה,מִצְרָיְם
Genesis,37,29,Narrative,20710,וַ,W,conj,וַ,וַ
Genesis,37,29,Narrative,20711,יָּ֤שָׁב ,CWB[,verb,יָּ֤שָׁב,שָׁב
Genesis,37,29,Narrative,20712,רְאוּבֵן֙ ,R>WBN/,nmpr,רְאוּבֵן֙,רְאוּבֵן
Genesis,37,29,Narrative,20713,אֶל־,>L,prep,אֶל,אֶל
Genesis,37,29,Narrative,20714,הַ,H,art,הַ,הַ
Genesis,37,29,Narrative,20715,בֹּ֔ור ,BWR/,subs,בֹּ֔ור,בֹּור
Genesis,37,29,Narrative,20716,וְ,W,conj,וְ,וְ
Genesis,37,29,Narrative,20717,הִנֵּ֥ה ,HNH,intj,הִנֵּ֥ה,הִנֵּה
Genesis,37,29,Narrative,20718,אֵין־,>JN/,subs,אֵין,אֵין
